date,product_name,quantity,unit_price,total_price
2023-05-29,Paper Clips,74,7.78,575.72
2023-05-11,Stapler,76,1.62,123.12
2023-04-11,Notebook,93,5.09,473.37
2023-02-19,Scissors,28,5.43,152.04
2023-05-03,Paper Clips,27,2.93,79.11
2023-02-09,Highlighter,93,3.27,304.11
2023-04-01,Pencil,90,7.42,667.8
2023-03-17,Tape,100,5.72,572.0
2023-03-15,Pen,21,9.44,198.24
2023-02-08,Pen,19,2.76,52.44
2023-02-24,Scissors,56,3.97,222.32
2023-04-06,Pencil,76,4.49,341.24
2023-02-19,Eraser,94,4.31,405.14
2023-05-06,Markers,55,8.41,462.55
2023-02-08,Calculator,54,3.53,190.62
2023-04-25,Markers,49,8.42,412.58
2023-04-17,Markers,10,1.12,11.2
2023-03-16,Stapler,53,3.84,203.52
2023-03-27,Eraser,52,3.62,188.24
2023-04-27,Scissors,91,4.07,370.37
2023-04-28,Highlighter,86,7.45,640.7
2023-05-10,Markers,89,1.82,161.98
2023-04-17,Ruler,77,4.41,339.57
2023-02-09,Calculator,54,5.58,301.32
2023-05-20,Scissors,4,6.42,25.68
2023-04-01,Eraser,23,9.2,211.6
2023-01-24,Tape,68,2.52,171.36
2023-03-01,Tape,43,9.55,410.65
2023-04-02,Eraser,32,2.07,66.24
2023-01-28,Notebook,61,8.93,544.73
2023-03-18,Calculator,36,8.75,315.0
2023-01-16,Tape,17,7.04,119.68
2023-05-22,Tape,91,4.67,424.97
2023-04-17,Pen,95,5.19,493.05
2023-05-27,Markers,27,2.74,73.98
2023-04-28,Stapler,63,5.41,340.83
2023-05-17,Calculator,62,8.63,535.06
2023-03-16,Scissors,65,7.97,518.05
2023-05-31,Pencil,83,8.87,736.21
2023-01-29,Paper Clips,59,7.97,470.23
2023-05-27,Paper Clips,15,8.08,121.2
2023-03-06,Markers,9,8.57,77.13
2023-05-06,Ruler,16,8.82,141.12
2023-03-06,Scissors,8,4.07,32.56
2023-01-08,Tape,33,8.88,293.04
2023-01-10,Tape,29,4.57,132.53
2023-01-04,Pen,68,7.54,512.72
2023-04-05,Scissors,16,5.53,88.48
2023-05-20,Calculator,14,7.3,102.2
2023-03-14,Notebook,24,9.08,217.92
2023-04-02,Markers,44,8.82,388.08
2023-05-03,Tape,81,1.3,105.3
2023-01-27,Eraser,90,5.96,536.4
2023-03-06,Markers,27,9.46,255.42
2023-05-29,Paper Clips,20,3.9,78.0
2023-01-27,Eraser,21,4.91,103.11
2023-02-04,Paper Clips,31,1.28,39.68
2023-04-01,Calculator,51,5.66,288.66
2023-02-13,Paper Clips,4,8.47,33.88
2023-01-04,Notebook,27,4.07,109.89
2023-05-06,Tape,80,2.48,198.4
2023-03-23,Scissors,64,2.5,160.0
2023-03-01,Pen,76,9.16,696.16
2023-02-22,Highlighter,74,5.43,401.82
2023-02-05,Paper Clips,55,7.78,427.9
2023-04-14,Stapler,76,8.44,641.44
2023-03-20,Notebook,69,6.45,445.05
2023-04-21,Calculator,6,3.67,22.02
2023-04-06,Notebook,79,9.84,777.36
2023-05-03,Eraser,23,8.79,202.17
2023-02-11,Paper Clips,61,9.17,559.37
2023-04-09,Tape,76,8.47,643.72
2023-03-08,Tape,99,2.04,201.96
2023-01-03,Ruler,54,7.5,405.0
2023-02-03,Highlighter,45,4.07,183.15
2023-01-10,Highlighter,93,4.22,392.46
2023-04-21,Highlighter,52,6.04,314.08
2023-04-13,Markers,10,4.63,46.3
2023-04-08,Pencil,93,9.62,894.66
2023-02-17,Scissors,67,5.63,377.21
2023-05-10,Eraser,18,2.67,48.06
2023-05-29,Paper Clips,30,6.48,194.4
2023-03-13,Markers,58,8.03,465.74
2023-01-12,Markers,49,1.54,75.46
2023-02-10,Tape,91,3.73,339.43
2023-03-04,Ruler,83,2.76,229.08
2023-01-15,Highlighter,59,1.07,63.13
2023-01-17,Scissors,42,1.41,59.22
2023-03-11,Highlighter,97,7.47,724.59
2023-02-11,Stapler,99,7.58,750.42
2023-05-14,Stapler,46,2.77,127.42
2023-03-24,Paper Clips,8,9.79,78.32
2023-03-23,Paper Clips,30,4.45,133.5
2023-04-10,Stapler,28,4.27,119.56
2023-04-30,Pencil,10,4.74,47.4
2023-03-24,Notebook,29,3.51,101.79
2023-04-16,Paper Clips,62,1.73,107.26
2023-05-30,Scissors,31,3.15,97.65
2023-03-26,Ruler,66,4.84,319.44
2023-03-16,Calculator,72,5.57,401.04
2023-04-09,Calculator,54,2.85,153.9
2023-01-08,Scissors,50,5.39,269.5
2023-04-02,Stapler,50,9.06,453.0
2023-04-18,Pen,51,1.2,61.2
2023-03-01,Highlighter,4,6.21,24.84
2023-01-17,Calculator,87,5.19,451.53
2023-02-05,Calculator,71,2.85,202.35
2023-04-23,Pen,47,6.02,282.94
2023-04-04,Notebook,96,6.3,604.8
2023-04-01,Paper Clips,94,1.58,148.52
2023-02-27,Markers,4,8.95,35.8
2023-05-03,Eraser,83,8.33,691.39
2023-01-11,Markers,74,8.51,629.74
2023-05-28,Eraser,57,6.82,388.74
2023-04-13,Stapler,83,5.19,430.77
2023-02-23,Highlighter,78,5.59,436.02
2023-05-29,Markers,68,3.53,240.04
2023-02-12,Stapler,98,4.97,487.06
2023-03-23,Paper Clips,80,8.85,708.0
2023-04-03,Paper Clips,49,8.16,399.84
2023-01-08,Tape,40,4.53,181.2
2023-05-30,Ruler,88,5.64,496.32
2023-01-13,Notebook,15,2.47,37.05
2023-04-28,Scissors,31,3.27,101.37
2023-01-22,Eraser,32,7.95,254.4
2023-02-21,Markers,91,3.99,363.09
2023-03-27,Highlighter,70,5.62,393.4
2023-02-17,Pencil,24,2.66,63.84
2023-01-07,Notebook,49,1.26,61.74
2023-03-29,Tape,78,9.82,765.96
2023-02-24,Ruler,10,6.47,64.7
2023-01-07,Highlighter,38,3.84,145.92
2023-04-16,Ruler,30,9.47,284.1
2023-03-09,Pen,43,6.84,294.12
2023-03-28,Pencil,19,3.65,69.35
2023-01-30,Calculator,63,9.3,585.9
2023-05-13,Scissors,70,9.33,653.1
2023-03-15,Pencil,33,6.02,198.66
2023-03-26,Ruler,81,8.09,655.29
2023-04-11,Pencil,62,8.99,557.38
2023-05-03,Markers,44,5.59,245.96
2023-05-13,Paper Clips,40,4.56,182.4
2023-05-12,Ruler,51,5.7,290.7
2023-05-13,Scissors,35,9.32,326.2
2023-04-06,Stapler,18,5.27,94.86
2023-05-30,Ruler,30,4.77,143.1
2023-05-27,Calculator,28,9.23,258.44
2023-03-25,Calculator,2,5.91,11.82
2023-04-25,Scissors,47,7.66,360.02
2023-03-13,Ruler,91,9.64,877.24
2023-04-26,Markers,20,8.54,170.8
2023-01-07,Scissors,94,5.74,539.56
2023-02-11,Pen,53,9.21,488.13
2023-01-07,Paper Clips,18,5.57,100.26
2023-05-03,Calculator,13,5.57,72.41
2023-02-24,Pencil,27,5.81,156.87
2023-02-16,Pen,87,1.67,145.29
2023-01-20,Scissors,63,5.35,337.05
2023-04-27,Ruler,5,1.62,8.1
2023-01-03,Ruler,36,5.56,200.16
2023-01-04,Pen,2,3.74,7.48
2023-02-03,Pencil,82,2.63,215.66
2023-01-22,Eraser,69,5.5,379.5
2023-02-28,Calculator,49,2.69,131.81
2023-03-08,Highlighter,83,8.87,736.21
2023-03-02,Calculator,78,6.53,509.34
2023-04-15,Eraser,62,1.26,78.12
2023-05-18,Paper Clips,39,1.65,64.35
2023-01-30,Highlighter,33,1.69,55.77
2023-05-11,Ruler,40,9.61,384.4
2023-05-10,Paper Clips,45,4.13,185.85
2023-04-26,Scissors,9,8.37,75.33
2023-04-22,Scissors,12,1.69,20.28
2023-01-11,Pen,60,2.68,160.8
2023-01-22,Stapler,24,4.76,114.24
2023-02-20,Notebook,22,8.11,178.42
2023-04-30,Paper Clips,53,7.26,384.78
2023-03-13,Eraser,28,5.24,146.72
2023-04-26,Scissors,97,1.97,191.09
2023-03-17,Calculator,50,5.54,277.0
2023-02-23,Eraser,53,2.36,125.08
2023-02-13,Markers,7,1.72,12.04
2023-04-02,Calculator,89,4.01,356.89
2023-01-14,Pen,88,5.88,517.44
2023-02-14,Pen,38,1.01,38.38
2023-03-15,Scissors,80,5.57,445.6
2023-03-20,Highlighter,69,3.98,274.62
2023-03-17,Scissors,2,7.25,14.5
2023-01-17,Markers,14,3.77,52.78
2023-03-07,Calculator,67,2.65,177.55
2023-05-04,Tape,41,9.21,377.61
2023-04-20,Stapler,85,4.82,409.7
2023-03-22,Tape,57,6.34,361.38
2023-02-19,Calculator,32,8.71,278.72
2023-02-17,Notebook,14,8.6,120.4
2023-04-27,Notebook,14,8.9,124.6
2023-05-16,Markers,59,5.55,327.45
2023-01-05,Pen,25,8.6,215.0
2023-02-21,Calculator,36,6.41,230.76
2023-05-24,Highlighter,93,3.18,295.74
2023-01-15,Ruler,90,5.28,475.2
2023-01-30,Highlighter,55,7.52,413.6
2023-05-13,Ruler,62,3.03,187.86
2023-04-13,Tape,26,4.13,107.38
2023-01-10,Ruler,22,5.92,130.24
2023-01-06,Highlighter,2,3.13,6.26
2023-04-05,Pencil,17,7.35,124.95
2023-05-09,Paper Clips,16,6.56,104.96
2023-02-12,Stapler,22,9.25,203.5
2023-04-29,Stapler,53,2.5,132.5
2023-04-30,Tape,57,5.26,299.82
2023-04-07,Highlighter,75,4.16,312.0
2023-02-11,Scissors,57,9.01,513.57
2023-01-05,Stapler,24,4.16,99.84
2023-05-02,Paper Clips,68,4.06,276.08
2023-05-20,Notebook,93,6.71,624.03
2023-02-17,Ruler,49,8.65,423.85
2023-01-31,Paper Clips,66,4.97,328.02
2023-03-10,Pencil,76,1.72,130.72
2023-01-01,Pencil,20,7.54,150.8
2023-04-22,Highlighter,10,9.49,94.9
2023-01-05,Pen,10,7.44,74.4
2023-03-31,Paper Clips,48,9.56,458.88
2023-01-20,Pen,76,6.29,478.04
2023-01-01,Pencil,71,9.64,684.44
2023-02-11,Notebook,53,6.91,366.23
2023-05-13,Tape,16,3.58,57.28
2023-04-15,Stapler,55,5.59,307.45
2023-05-02,Tape,56,1.56,87.36
2023-03-10,Markers,49,8.8,431.2
2023-05-12,Pencil,83,3.77,312.91
2023-05-21,Tape,12,5.37,64.44
2023-05-27,Highlighter,98,9.79,959.42
2023-03-16,Tape,48,9.06,434.88
2023-01-30,Calculator,69,5.06,349.14
2023-02-01,Scissors,31,4.43,137.33
2023-01-24,Scissors,95,8.71,827.45
2023-01-17,Tape,71,2.97,210.87
2023-04-10,Tape,95,6.91,656.45
2023-03-10,Markers,83,7.29,605.07
2023-01-06,Ruler,49,7.9,387.1
2023-02-10,Ruler,88,2.58,227.04
2023-01-06,Eraser,92,1.0,92.0
2023-01-30,Pen,66,2.79,184.14
2023-02-21,Tape,43,7.59,326.37
2023-04-18,Stapler,92,3.02,277.84
2023-05-23,Notebook,75,2.88,216.0
2023-04-15,Scissors,38,1.4,53.2
2023-05-05,Pencil,97,7.52,729.44
2023-04-28,Pencil,45,8.33,374.85
2023-04-01,Markers,26,2.97,77.22
2023-01-06,Markers,64,4.09,261.76
2023-05-10,Pencil,59,9.91,584.69
2023-02-18,Eraser,92,7.36,677.12
2023-04-30,Highlighter,43,1.9,81.7
2023-02-23,Tape,99,2.36,233.64
2023-03-20,Eraser,61,4.37,266.57
2023-05-08,Eraser,62,1.62,100.44
2023-03-27,Ruler,81,3.09,250.29
2023-01-08,Notebook,90,6.21,558.9
2023-05-27,Calculator,64,1.79,114.56
2023-01-07,Stapler,53,4.9,259.7
2023-02-12,Ruler,11,4.29,47.19
2023-03-04,Notebook,13,1.97,25.61
2023-03-27,Calculator,1,5.83,5.83
2023-01-23,Notebook,14,7.4,103.6
2023-02-15,Tape,69,4.16,287.04
2023-04-01,Scissors,10,6.95,69.5
2023-01-26,Notebook,24,9.42,226.08
2023-01-29,Markers,46,5.52,253.92
2023-02-07,Stapler,82,4.21,345.22
2023-05-19,Calculator,86,9.73,836.78
2023-02-26,Highlighter,97,1.12,108.64
2023-03-04,Stapler,77,6.79,522.83
2023-04-25,Paper Clips,57,5.09,290.13
2023-04-28,Pencil,36,1.65,59.4
2023-05-21,Eraser,50,1.78,89.0
2023-04-24,Markers,96,9.96,956.16
2023-01-17,Pencil,64,9.45,604.8
2023-05-17,Highlighter,90,1.45,130.5
2023-05-05,Scissors,61,6.78,413.58
2023-05-02,Notebook,46,6.93,318.78
2023-01-17,Tape,100,2.7,270.0
2023-05-01,Paper Clips,11,1.45,15.95
2023-04-07,Scissors,92,8.95,823.4
2023-04-04,Scissors,97,6.06,587.82
2023-04-10,Markers,87,3.22,280.14
2023-05-30,Eraser,59,5.74,338.66
2023-05-21,Highlighter,96,2.58,247.68
2023-03-10,Scissors,43,3.58,153.94
2023-05-05,Notebook,9,2.82,25.38
2023-02-10,Tape,12,2.51,30.12
2023-03-31,Calculator,48,5.62,269.76
2023-01-01,Pencil,46,8.16,375.36
2023-01-12,Notebook,35,4.3,150.5
2023-02-15,Tape,100,2.85,285.0
2023-05-29,Pen,50,5.96,298.0
2023-04-21,Notebook,4,2.78,11.12
2023-02-06,Ruler,59,4.79,282.61
2023-03-15,Calculator,56,7.31,409.36
2023-01-02,Paper Clips,23,5.32,122.36
2023-03-30,Eraser,56,6.67,373.52
2023-04-21,Highlighter,82,9.84,806.88
2023-01-24,Notebook,1,3.43,3.43
2023-05-16,Highlighter,82,3.41,279.62
2023-05-05,Calculator,50,3.11,155.5
2023-05-03,Scissors,53,7.89,418.17
2023-02-26,Tape,32,3.34,106.88
2023-01-16,Stapler,42,2.82,118.44
2023-01-31,Scissors,36,3.62,130.32
2023-05-12,Ruler,56,6.55,366.8
2023-03-05,Pen,94,9.57,899.58
2023-02-22,Eraser,79,6.78,535.62
2023-04-21,Ruler,87,6.18,537.66
2023-02-05,Ruler,85,7.54,640.9
2023-05-26,Notebook,31,9.98,309.38
2023-04-01,Stapler,34,6.34,215.56
2023-05-03,Ruler,5,1.59,7.95
2023-05-20,Tape,68,5.46,371.28
2023-01-11,Pen,32,7.33,234.56
2023-03-10,Highlighter,69,7.08,488.52
2023-01-29,Calculator,11,9.71,106.81
2023-03-10,Highlighter,81,9.59,776.79
2023-05-01,Eraser,54,7.41,400.14
2023-03-03,Stapler,26,5.9,153.4
2023-03-07,Paper Clips,61,3.56,217.16
2023-01-29,Stapler,48,4.73,227.04
2023-01-12,Pencil,13,1.68,21.84
2023-01-07,Eraser,26,4.04,105.04
2023-02-24,Pen,83,5.45,452.35
2023-03-10,Pen,1,9.65,9.65
2023-03-28,Pencil,37,7.65,283.05
2023-01-18,Pen,55,5.1,280.5
2023-02-18,Ruler,71,9.45,670.95
2023-03-12,Notebook,40,7.96,318.4
2023-01-23,Stapler,52,3.31,172.12
2023-01-24,Ruler,16,5.61,89.76
2023-04-10,Pen,73,9.07,662.11
2023-04-27,Paper Clips,18,4.06,73.08
2023-02-20,Pencil,58,9.35,542.3
2023-05-21,Notebook,13,6.4,83.2
2023-04-06,Stapler,50,2.49,124.5
2023-02-05,Pencil,49,2.76,135.24
2023-04-23,Pen,80,5.32,425.6
2023-01-13,Pencil,31,9.2,285.2
2023-01-29,Markers,93,2.7,251.1
2023-04-14,Paper Clips,88,4.87,428.56
2023-02-23,Calculator,86,7.74,665.64
2023-03-22,Notebook,100,8.99,899.0
2023-05-23,Highlighter,1,7.96,7.96
2023-05-09,Stapler,47,4.98,234.06
2023-03-16,Markers,96,6.84,656.64
2023-05-12,Pencil,93,2.5,232.5
2023-03-19,Pencil,28,7.6,212.8
2023-01-23,Pencil,59,6.38,376.42
2023-05-19,Calculator,55,3.89,213.95
2023-02-05,Ruler,87,9.92,863.04
2023-03-30,Notebook,80,7.74,619.2
2023-05-26,Eraser,92,2.54,233.68
2023-04-04,Notebook,13,2.6,33.8
2023-04-25,Highlighter,54,9.97,538.38
2023-04-28,Pencil,23,7.74,178.02
2023-04-21,Calculator,5,9.0,45.0
2023-05-31,Stapler,86,8.73,750.78
2023-01-30,Notebook,64,6.5,416.0
2023-01-13,Scissors,29,9.59,278.11
2023-01-05,Paper Clips,26,9.55,248.3
2023-05-20,Stapler,91,9.45,859.95
2023-01-12,Ruler,39,1.93,75.27
2023-01-21,Stapler,30,9.75,292.5
2023-02-09,Markers,76,6.23,473.48
2023-03-28,Ruler,43,7.95,341.85
2023-05-01,Stapler,40,7.33,293.2
2023-03-29,Pencil,54,1.09,58.86
2023-03-12,Pencil,49,7.39,362.11
2023-05-28,Calculator,37,4.66,172.42
2023-03-02,Highlighter,81,3.67,297.27
2023-05-18,Markers,31,2.46,76.26
2023-01-27,Pencil,33,4.32,142.56
2023-02-16,Highlighter,65,7.44,483.6
2023-05-27,Markers,51,6.92,352.92
2023-04-30,Calculator,18,4.54,81.72
2023-02-02,Scissors,100,1.28,128.0
2023-04-27,Pen,49,4.68,229.32
2023-01-28,Highlighter,37,5.51,203.87
2023-01-05,Notebook,12,5.71,68.52
2023-02-18,Markers,94,9.16,861.04
2023-02-15,Highlighter,31,4.76,147.56
2023-05-10,Ruler,64,3.2,204.8
2023-03-27,Pencil,80,5.29,423.2
2023-03-25,Calculator,54,9.49,512.46
2023-01-06,Pencil,88,9.04,795.52
2023-02-18,Highlighter,36,1.95,70.2
2023-02-23,Stapler,87,8.41,731.67
2023-05-30,Stapler,31,3.78,117.18
2023-04-14,Highlighter,58,3.02,175.16
2023-04-13,Highlighter,29,9.23,267.67
2023-03-27,Tape,13,2.99,38.87
2023-03-06,Tape,30,3.16,94.8
2023-02-28,Markers,44,4.69,206.36
2023-03-19,Pen,16,5.51,88.16
2023-03-14,Stapler,78,8.83,688.74
2023-02-01,Tape,38,6.33,240.54
2023-01-27,Tape,11,2.63,28.93
2023-03-08,Highlighter,12,6.07,72.84
2023-01-08,Eraser,87,1.84,160.08
2023-01-19,Ruler,59,9.55,563.45
2023-03-30,Pen,3,3.12,9.36
2023-04-24,Paper Clips,58,3.92,227.36
2023-05-12,Pencil,83,6.71,556.93
2023-05-24,Stapler,27,1.9,51.3
2023-04-07,Pencil,99,6.59,652.41
2023-02-28,Stapler,69,8.04,554.76
2023-03-15,Paper Clips,52,9.35,486.2
2023-03-01,Paper Clips,39,8.74,340.86
2023-04-26,Highlighter,47,5.87,275.89
2023-05-28,Notebook,10,4.16,41.6
2023-02-24,Pencil,68,7.74,526.32
2023-02-17,Tape,42,5.88,246.96
2023-02-22,Highlighter,15,4.75,71.25
2023-01-09,Pencil,2,4.75,9.5
2023-04-30,Tape,8,9.18,73.44
2023-01-31,Pen,68,9.57,650.76
2023-04-14,Paper Clips,62,5.19,321.78
2023-03-10,Stapler,67,3.66,245.22
2023-01-03,Pen,45,8.8,396.0
2023-05-26,Paper Clips,37,8.83,326.71
2023-03-20,Notebook,26,2.95,76.7
2023-05-27,Calculator,30,9.52,285.6
2023-05-10,Pencil,71,4.33,307.43
2023-04-12,Scissors,73,1.29,94.17
2023-01-14,Pen,45,4.15,186.75
2023-01-01,Stapler,56,3.04,170.24
2023-04-18,Scissors,41,1.56,63.96
2023-04-01,Notebook,32,3.31,105.92
2023-05-16,Highlighter,41,3.5,143.5
2023-01-08,Notebook,87,4.33,376.71
2023-05-14,Ruler,76,2.2,167.2
2023-04-06,Tape,86,1.54,132.44
2023-03-09,Scissors,27,2.63,71.01
2023-04-01,Markers,10,7.06,70.6
2023-02-28,Ruler,93,2.53,235.29
2023-05-01,Tape,24,8.92,214.08
2023-03-01,Stapler,20,4.23,84.6
2023-05-30,Paper Clips,36,2.36,84.96
2023-05-05,Paper Clips,84,8.66,727.44
2023-02-21,Eraser,77,4.16,320.32
2023-05-29,Stapler,97,8.56,830.32
2023-02-07,Calculator,39,1.83,71.37
2023-04-03,Pencil,70,4.99,349.3
2023-04-06,Pen,47,4.97,233.59
2023-03-09,Pen,29,4.06,117.74
2023-05-20,Calculator,70,4.3,301.0
2023-01-05,Ruler,22,2.45,53.9
2023-02-20,Stapler,13,4.19,54.47
2023-04-16,Scissors,54,2.44,131.76
2023-04-17,Highlighter,68,5.13,348.84
2023-04-25,Pencil,93,3.06,284.58
2023-01-07,Highlighter,18,4.62,83.16
2023-05-10,Pen,18,1.12,20.16
2023-01-31,Tape,15,6.39,95.85
2023-02-21,Scissors,79,9.12,720.48
2023-02-27,Notebook,98,3.79,371.42
2023-05-13,Notebook,22,5.94,130.68
2023-04-08,Ruler,24,5.3,127.2
2023-03-07,Tape,4,8.04,32.16
2023-05-27,Scissors,2,9.94,19.88
2023-04-12,Paper Clips,57,3.54,201.78
2023-05-26,Ruler,30,2.82,84.6
2023-02-26,Eraser,53,8.0,424.0
2023-02-12,Scissors,58,8.67,502.86
2023-04-27,Calculator,30,7.59,227.7
2023-05-26,Markers,48,9.38,450.24
2023-04-20,Pencil,46,9.74,448.04
2023-04-15,Notebook,13,8.27,107.51
2023-02-20,Scissors,13,9.82,127.66
2023-01-13,Ruler,57,1.22,69.54
2023-01-28,Tape,56,3.79,212.24
2023-05-23,Paper Clips,68,2.46,167.28
2023-05-08,Markers,50,5.54,277.0
2023-01-21,Pen,16,5.68,90.88
2023-04-30,Markers,24,1.55,37.2
2023-01-23,Pen,6,1.12,6.72
2023-05-01,Stapler,34,8.71,296.14
2023-05-09,Stapler,4,5.54,22.16
2023-01-18,Highlighter,48,4.64,222.72
2023-03-16,Notebook,57,2.56,145.92
2023-01-09,Markers,95,4.66,442.7
2023-05-20,Eraser,92,3.53,324.76
2023-01-27,Eraser,81,3.31,268.11
2023-02-26,Scissors,73,7.32,534.36
2023-03-11,Pencil,85,3.87,328.95
2023-02-19,Tape,7,8.67,60.69
2023-01-26,Eraser,82,8.22,674.04
2023-05-12,Markers,71,9.61,682.31
2023-02-18,Highlighter,34,3.62,123.08
2023-03-22,Markers,98,7.26,711.48
2023-02-25,Eraser,54,2.33,125.82
2023-04-02,Eraser,25,1.12,28.0
2023-05-27,Eraser,74,7.49,554.26
2023-01-08,Tape,42,4.65,195.3
2023-01-19,Highlighter,50,7.39,369.5
2023-05-24,Markers,100,8.32,832.0
2023-04-25,Markers,28,8.61,241.08
2023-04-13,Stapler,16,7.49,119.84
2023-02-17,Eraser,100,3.26,326.0
2023-02-10,Ruler,14,5.61,78.54
2023-03-29,Markers,29,2.32,67.28
2023-01-07,Highlighter,40,5.82,232.8
2023-04-02,Ruler,100,4.39,439.0
2023-02-24,Highlighter,24,3.85,92.4
2023-02-27,Eraser,27,4.7,126.9
2023-05-19,Stapler,16,6.35,101.6
2023-01-11,Calculator,40,8.1,324.0
2023-02-14,Scissors,99,6.99,692.01
2023-04-18,Ruler,15,7.93,118.95
2023-05-18,Stapler,76,7.82,594.32
2023-04-11,Notebook,20,4.95,99.0
2023-02-28,Paper Clips,22,9.96,219.12
2023-04-06,Eraser,77,1.86,143.22
2023-01-25,Pencil,44,3.93,172.92
2023-02-26,Tape,87,7.32,636.84
2023-03-31,Pen,92,4.59,422.28
2023-04-08,Highlighter,41,1.68,68.88
2023-01-27,Markers,18,8.63,155.34
2023-04-12,Stapler,68,6.39,434.52
2023-02-21,Scissors,32,4.4,140.8
2023-02-24,Paper Clips,6,7.61,45.66
2023-05-28,Scissors,28,2.4,67.2
2023-02-21,Eraser,40,2.87,114.8
2023-02-21,Paper Clips,26,2.73,70.98
2023-04-11,Stapler,35,6.66,233.1
2023-03-07,Eraser,53,4.9,259.7
2023-02-18,Stapler,2,6.61,13.22
2023-05-17,Ruler,61,4.98,303.78
2023-03-19,Highlighter,16,7.37,117.92
2023-02-15,Paper Clips,78,5.35,417.3
2023-01-08,Stapler,18,5.86,105.48
2023-05-09,Eraser,47,7.86,369.42
2023-01-25,Pencil,23,3.22,74.06
2023-03-10,Notebook,64,2.88,184.32
2023-04-06,Eraser,6,2.13,12.78
2023-04-11,Highlighter,11,8.25,90.75
2023-03-17,Highlighter,63,8.29,522.27
2023-04-06,Markers,10,8.64,86.4
2023-04-18,Scissors,77,5.52,425.04
2023-01-21,Calculator,52,4.03,209.56
2023-04-02,Notebook,86,9.46,813.56
2023-05-29,Highlighter,64,2.49,159.36
2023-04-04,Scissors,81,7.07,572.67
2023-04-26,Pencil,100,8.5,850.0
2023-02-22,Calculator,59,6.67,393.53
2023-03-23,Calculator,65,1.69,109.85
2023-03-30,Scissors,15,6.18,92.7
2023-01-12,Eraser,1,2.35,2.35
2023-02-19,Highlighter,27,5.9,159.3
2023-01-08,Eraser,38,9.87,375.06
2023-04-10,Stapler,49,9.72,476.28
2023-05-06,Markers,32,7.57,242.24
2023-05-06,Pen,28,9.22,258.16
2023-01-21,Scissors,43,8.97,385.71
2023-02-02,Scissors,2,7.59,15.18
2023-04-18,Markers,70,3.92,274.4
2023-05-05,Markers,26,5.84,151.84
2023-04-29,Highlighter,8,4.42,35.36
2023-03-24,Ruler,67,2.33,156.11
2023-04-21,Pencil,58,3.35,194.3
2023-03-25,Ruler,59,1.67,98.53
2023-01-20,Highlighter,44,4.55,200.2
2023-04-20,Markers,92,2.59,238.28
2023-03-16,Scissors,85,7.12,605.2
2023-04-24,Paper Clips,100,6.39,639.0
2023-02-27,Notebook,99,6.13,606.87
2023-03-13,Pen,36,6.26,225.36
2023-01-14,Pencil,61,9.11,555.71
2023-03-27,Notebook,41,6.64,272.24
2023-04-18,Paper Clips,90,4.16,374.4
2023-03-05,Markers,23,5.65,129.95
2023-04-25,Highlighter,49,5.2,254.8
2023-01-24,Paper Clips,10,7.89,78.9
2023-03-07,Calculator,82,4.04,331.28
2023-03-22,Calculator,78,6.34,494.52
2023-02-23,Ruler,28,3.09,86.52
2023-01-02,Highlighter,20,8.74,174.8
2023-02-01,Stapler,13,1.27,16.51
2023-01-16,Pencil,37,2.48,91.76
2023-03-11,Pen,72,5.65,406.8
2023-03-04,Paper Clips,97,4.13,400.61
2023-02-04,Pen,1,8.34,8.34
2023-01-18,Highlighter,61,4.2,256.2
2023-03-07,Pencil,42,4.89,205.38
2023-04-09,Eraser,75,5.78,433.5
2023-02-28,Pen,73,8.69,634.37
2023-05-26,Pencil,13,4.92,63.96
2023-03-23,Eraser,74,3.1,229.4
2023-05-22,Tape,4,6.87,27.48
2023-02-23,Notebook,23,8.94,205.62
2023-05-07,Ruler,32,5.99,191.68
2023-04-18,Calculator,12,9.17,110.04
2023-05-08,Tape,18,3.61,64.98
2023-04-19,Ruler,59,7.81,460.79
2023-01-04,Pen,88,3.17,278.96
2023-01-09,Tape,60,4.78,286.8
2023-01-29,Calculator,65,1.9,123.5
2023-01-18,Highlighter,53,2.99,158.47
2023-05-01,Pencil,50,6.98,349.0
2023-04-21,Markers,16,7.37,117.92
2023-04-17,Notebook,50,2.15,107.5
2023-02-06,Pen,100,6.54,654.0
2023-05-29,Eraser,68,2.24,152.32
2023-04-28,Stapler,21,5.89,123.69
2023-05-09,Scissors,56,7.67,429.52
2023-04-05,Stapler,42,3.33,139.86
2023-02-15,Markers,93,2.52,234.36
2023-01-14,Notebook,32,7.75,248.0
2023-03-14,Stapler,93,2.41,224.13
2023-05-13,Stapler,81,9.99,809.19
2023-03-12,Notebook,11,4.91,54.01
2023-01-03,Markers,48,3.17,152.16
2023-05-24,Pen,68,1.13,76.84
2023-03-15,Pencil,41,9.58,392.78
2023-02-07,Pen,93,5.12,476.16
2023-03-19,Paper Clips,39,3.33,129.87
2023-04-20,Stapler,98,7.05,690.9
2023-01-24,Pencil,61,2.6,158.6
2023-05-06,Highlighter,70,5.47,382.9
2023-05-24,Ruler,52,3.42,177.84
2023-04-04,Highlighter,81,8.92,722.52
2023-04-27,Pen,75,3.12,234.0
2023-03-22,Stapler,36,8.46,304.56
2023-02-19,Notebook,97,1.53,148.41
2023-02-02,Ruler,31,5.6,173.6
2023-01-04,Eraser,44,3.34,146.96
2023-03-23,Tape,1,2.36,2.36
